iati_identifier,title_narrative,reporting_org_narrative,description_narrative_xml_lang,description_narrative,recipient_country_code,recipient_region_code,location_name_narrative,activity_status_code,document_link_url,last_updated_datetime,activity_date_type,activity_date_iso_date,sector_code,sector_narrative,sector_vocabulary,tag_code,tag_narrative,tag_vocabulary,policy_marker_code,policy_marker_narrative,policy_marker_code,default_aid_type_code
GB-CHC-202918-HAIC81,['Sustainable improvement of manioc & peanut value chains in N & NE Haiti'],['Oxfam GB'],,"['- Implementation by the producers of sustainable and profitable peanut & cassava production systems;  - Rehabilitation and operationalisation of a cassava processing plant in Bayaha / Malféty, Fort Liberte commune;  - Sustainable management of processing units by community -based organizations as a basis for development of local production (cassava and peanut);  - Strengthening grassroots organizations in their ability to develop local services (BIA + nurseries)']",['HT'],,,3,,2015-11-20T14:53:49Z,"['2', '4']","['2013-12-16T00:00:00Z', '2014-12-31T00:00:00Z']","['1', '5']","['A Sustainable Livelihood', 'Right to Equity: Gender and Diversity']","['99', '99']",,,,,,,
GB-CHC-202918-HAIC83,"['Strengthening the human rights of Dominican/Haitian ancestry, Dominican Republic']",['Oxfam GB'],,"['This project proposes to accompany the population of origin Haitian in the process of promoting and protecting their human rights and strengthen the Dominican -Haitian relations fostering the conditions for constructive dialogue. For this, a more informed and organized civil society is needed. Through the institutional and organizational strengthening Network of People affected by the judgment, an awareness campaign and a space for the articulation of civil society, the project seeks to influence more respectful of human rights solutions.']",['HT'],,,3,,2015-11-19T20:17:01Z,"['2', '4']","['2014-02-01T00:00:00Z', '2015-02-28T00:00:00Z']",['4'],['Right to be Heard'],['99'],,,,,,,
GB-CHC-202918-HAIC84,"['Urban Reconstruction project in the Desprez area, Haiti']",['Oxfam GB'],,"['This project aims at improving living conditions of the vulnerable urban population in Port -au -Prince, in particular in the neighbourhood of Desprez, in the Carrefour Feuilles area. PARAD links economic and social strengthning to infrastructure improvement (roads, corridors, Water Sanitation and Hygiene, ravines, retaining walls...). This projects builds on local participation both in planning and implementation.']",['HT'],,,3,,2022-10-28T11:42:27Z,"['2', '4']","['2014-04-01T00:00:00Z', '2017-12-31T00:00:00Z']","['1', '3', '4', '5']","['A Sustainable Livelihood', 'Life and Security', 'Right to be Heard', 'Right to Equity: Gender and Diversity']","['99', '99', '99', '99']",,,,,,,
GB-CHC-202918-HAIC87,"['Household Eonomic Approach study, Haiti']",['Oxfam GB'],,"['The overall objective is to achieve economic analysis of households in OXFAM intervention areas in the upper Artibonite, North and North -East, namely rural communes of Anse Rouge, Ferrier, Ranquitte and La Victoire, these Household Economic Approach  will make a clear contribution to the actual severe drought.']",['HT'],,,3,,2016-03-30T21:25:55Z,"['2', '4']","['2014-03-25T00:00:00Z', '2014-07-31T00:00:00Z']",['1'],['A Sustainable Livelihood'],['99'],,,,,,,
GB-CHC-202918-HAIC88,"['Protection &  assistance to internally displaced persons in six communes, Haiti']",['Oxfam GB'],,"['The project aims to address the protection needs of Internally Displaced People most vulnerable in term of risk of forced evictions, abuse, exploitation and violence based on gender. This action will be implemented in 58 camps by a consortium of humanitarian agencies including Save the Children, Concern Worldwide and OXFAM, who is the lead']",['HT'],,,3,,2017-12-28T22:58:19Z,"['2', '4']","['2014-04-01T00:00:00Z', '2015-06-30T00:00:00Z']","['3', '5']","['Life and Security', 'Right to Equity: Gender and Diversity']","['99', '99']",,,,,,,
GB-CHC-202918-HAIC89,"['Reducing the cholera prevalnce in the North-North East & Port au Prince, Haiti']",['Oxfam GB'],,"['This project aims to reduce the vulnerability of communities placed in a situation of acute vulnerability to the epidemic of cholera in the northern, North -east department & the metropolitan area of Port -au -Prince. This project represents an integrated response to the cholera epidemic as it takes into account not only the access to drinking water problems, sanitation and hygiene for the targeted population  but also gender, protection, community resilience while using the existing networks of other projects supported by OXFAM or other key actors. Private sector will be involved,   at the level of water supply in order to have a wider impact']",['HT'],,,3,,2017-12-28T23:02:56Z,"['2', '4']","['2014-04-16T00:00:00Z', '2015-05-31T00:00:00Z']","['2', '3']","['Education and Health Care', 'Life and Security']","['99', '99']",,,,,,,
GB-CHC-202918-HAIC90,"['Private Banking Sector-Humanitarian Preparedness and Response to Disasters,HAITI']",['Oxfam GB'],,['Oxfam and the Unibank Foundation are proposing to develop a network and  tools that will be set up and ready before a crisis and therefore ready to deliver quickly and with a clear capacity to design appropriate modalities with a prior understanding of emergency response requirements and design needs.'],['HT'],,,3,,2017-03-06T15:12:20Z,"['2', '4']","['2014-07-15T00:00:00Z', '2015-07-31T00:00:00Z']",['1'],['A Sustainable Livelihood'],['99'],,,,,,,
GB-CHC-202918-HAIC91,['Cholera Epidemic Prevention by Improved Wash Services & Hygiene Promotion Haiti'],['Oxfam GB'],,"['In accordance with the Humanitarian Action Plan 2014 and the National Plan for the Elimination of Cholera, the project seeks to reduce cholera prevalence of affected communities in the North & Northeast departments. It focuses on improved coordination with MSPP and DINEPA structures to increase local capacities, to support cholera treatment centres, to improve epidemiological surveillance (part of UNICEF funds), on stepping up water facilities, on water access and hygiene promotion with some sanitation work carried out in 5 selected health centers. This ARC -funded project will also complement the current WASH cholera project funded by UNICEF.']",['HT'],,,3,,2016-08-05T17:48:47Z,"['2', '4']","['2014-07-07T00:00:00Z', '2015-07-06T00:00:00Z']","['2', '3']","['Education and Health Care', 'Life and Security']","['99', '99']",,,,,,,
GB-CHC-202918-HAIC92,"['Children Becoming Citizens,HAITI']",['Oxfam GB'],,"['The project aims at changing the behaviours of children and contributing to building a governance system in Haiti that is more inclusive, transparent and fair, especially for girls. To achieve this goal, the project will start by creating a critical mass of young leaders and give them the opportunity to work as agents for change within their area of interest.  The project will target sports associations and artistic associations with the assumption that citizenship is a seed that requires a reflective ""fun"" specific space, information, education and references to grow as a standard amongst a given population']",['HT'],,,3,,2017-12-06T20:27:52Z,"['2', '4']","['2014-07-01T00:00:00Z', '2017-03-31T00:00:00Z']","['2', '4', '5']","['Education and Health Care', 'Right to be Heard', 'Right to Equity: Gender and Diversity']","['99', '99', '99']",,,,,,,
GB-CHC-202918-HAIC93,"['Improved food and nutrition security through agriculture & agroforestry, Haiti']",['Oxfam GB'],,"['The project has two components and will be executed by our partner CLES. CLES will continue to work with local producers following the approach of strengthening MUSOs and implementation of organic vegetable gardens. Through this project, Oxfam intends to: 1 -Fund the production of vegetables through organized local producers (based on past experience with CLES); 2 -Introduce new farming techniques in the area  et 3 -Mobilize the communities on the effects of climate change in order to increase their ability to adapt.']",['HT'],,,3,,2015-11-20T14:54:09Z,"['2', '4']","['2014-08-18T00:00:00Z', '2015-03-31T00:00:00Z']","['1', '5']","['A Sustainable Livelihood', 'Right to Equity: Gender and Diversity']","['99', '99']",,,,,,,
GB-CHC-202918-HAIC94,"['Social mobilisation in the Cap-Ouanaminthe corridor through radio novelas, Haiti']",['Oxfam GB'],,"['As reinforcement to current projects and to reach a wider audience with a higher impact, Oxfam wants to develop a ""radio novella""  programme. Through the development of a plot line and characters, it will include the key messages from our various projects (violence against women, cholera, disaster risk reduction, climate change, nutrition and waste management ). This is an effective and innovative way of disseminating messages with an attempt to change behaviour, attitudes and knowledge as people are usually quickly captivated by the stories, characters and begins debates on important issues raised during the series.']",['HT'],,,3,,2017-12-28T23:53:55Z,"['2', '4']","['2014-04-01T00:00:00Z', '2017-03-31T00:00:00Z']","['1', '2', '3', '5']","['A Sustainable Livelihood', 'Education and Health Care', 'Life and Security', 'Right to Equity: Gender and Diversity']","['99', '99', '99', '99']",,,,,,,
GB-CHC-202918-LIBA63,['Coordination of Liberia WASH Consortium Programme'],['Oxfam GB'],,"['This project directly contributes to P00446  - Liberia WASH Consortium Programme. This project is created to cover the management costs of the Consortium in Liberia. It will account for the cost of Programme Coordinator and a national Finance/Admin staff member together with associated admin and logistical costs, as well as covering an Advocacy/Communications post and funding for external evaluation and audit. It has been decided to create a separate project for these costs, since this coordination function technically reports to the consortium board although the 3 staff members are recruited by Oxfam.']",['LR'],,,3,,2013-09-30T20:13:45Z,"['2', '4']","['2007-06-01T00:00:00Z', '2012-03-31T00:00:00Z']","['2', '3', '4']","['Education and Health Care', 'Life and Security', 'Right to be Heard']","['99', '99', '99']",,,,,,,
GB-CHC-202918-THAA63,['Action for Land Reform'],['Oxfam GB'],,"['Based on 3 yrs. experiences, this project is developed to continue working with at least 13 communities, and 4 forest communties in the north, faccing land insecurity after the land reform action. To develop models of sustainable land management and land use good for sustainable livelihood of small  scale farmers and indigenous forest dwellers. The model will be used as policy advocacy strategy both at local and national level to raise awareness of the society and the government that small farmers have rights to access and able to manage land and natural resources appropriately and sustainably. This is under PIP Markets and Assets.']",['TH'],,,3,,2011-08-11T05:20:14Z,"['2', '4']","['2007-10-09T00:00:00Z', '2011-04-30T00:00:00Z']","['1', '4']","['A Sustainable Livelihood', 'Right to be Heard']","['99', '99']",,,,,,,
GB-CHC-202918-THAA66,['Capacity Building for the FSF for Sustainable Coastal Resource Management'],['Oxfam GB'],,"[""The project aims to build capacity of small -scale fisher folk in the southern of Thailand. The objectives of the project are a) to establish and strengthen small -scale fishers' institutions and network, b) to better conserve and manage coastal resources c) improvement of local knowledge -based management on coastal resources and communities socio -economic. The project plans to implement activities related to 7 important strategies: 1) fishers' institutions development, 2) coastal resources management, 3) fishing community economic development, 4) research and campaign, 5) educating consumer, 6) alternative energy, and 7) policy advocacy.""]",['TH'],,,3,,2011-08-18T04:07:57Z,"['2', '4']","['2007-11-12T00:00:00Z', '2011-03-31T00:00:00Z']","['1', '4', '5']","['A Sustainable Livelihood', 'Right to be Heard', 'Right to Equity: Gender and Diversity']","['99', '99', '99']",,,,,,,
